key	reg	target	all.pearson	all.pearson.pvalue	nonresp.pearson	nonresp.pearson.pvalue	respond.pearson	respond.pearson.pvalue	all.spearman	all.spearman.pvalue	nonresp.spearman	nonresp.spearman.pvalue	respond.spearman	respond.spearman.pvalue	support	chip.evidence	num.chip.peaks	all.weights	nonresp.weights	respond.weights
TMEM185A||BCL6B	BCL6B	TMEM185A	0.29840801324032	0.000885779005103096	0.29840801324032	0.000885779005103096	0.29840801324032	0.000885779005103096	0.304405259485568	0.000687204574346084	0.304405259485568	0.000687204574346084	0.304405259485568	0.000687204574346084	0	0	0	0	0	0
TMEM204||BCL6B	BCL6B	TMEM204	0.625619678445807	1.69543207906543e-14	0.625619678445807	1.69543207906543e-14	0.625619678445807	1.69543207906543e-14	0.693082553460667	1.26707129528445e-18	0.693082553460667	1.26707129528445e-18	0.693082553460667	1.26707129528445e-18	0	0	0	0	0	0
WIPI1||BCL6B	BCL6B	WIPI1	0.31674665145103	0.000400673271801511	0.31674665145103	0.000400673271801511	0.31674665145103	0.000400673271801511	0.327783564080236	0.000242430944118484	0.327783564080236	0.000242430944118484	0.327783564080236	0.000242430944118484	0	0	0	0	0	0
WISP2||BCL6B	BCL6B	WISP2	0.337065880559211	0.000156521997114908	0.337065880559211	0.000156521997114908	0.337065880559211	0.000156521997114908	0.328308565138707	0.000236592471297238	0.328308565138707	0.000236592471297238	0.328308565138707	0.000236592471297238	0	0	0	0	0	0
WNT9B||BCL6B	BCL6B	WNT9B	0.157442484041715	0.0845880315965862	0.157442484041715	0.0845880315965862	0.157442484041715	0.0845880315965862	0.447454883031924	2.66721479864933e-07	0.447454883031924	2.66721479864933e-07	0.447454883031924	2.66721479864933e-07	0	0	0	0	0.054846938481351	0
ADAMTS7||ELK3	ELK3	ADAMTS7	0.373647615259327	2.42787278776089e-05	0.373647615259327	2.42787278776089e-05	0.373647615259327	2.42787278776089e-05	0.317381231415121	0.000389465155725761	0.317381231415121	0.000389465155725761	0.317381231415121	0.000389465155725761	0	0	0	0	0	0
ALPK3||ELK3	ELK3	ALPK3	0.278129407417861	0.00200932110647392	0.278129407417861	0.00200932110647392	0.278129407417861	0.00200932110647392	0.244031479847862	0.00698853319416591	0.244031479847862	0.00698853319416591	0.244031479847862	0.00698853319416591	0	0	0	0	0	0
ANGPTL2||ELK3	ELK3	ANGPTL2	0.480630901821063	2.41337149254216e-08	0.480630901821063	2.41337149254216e-08	0.480630901821063	2.41337149254216e-08	0.461144775214489	1.02056772880372e-07	0.461144775214489	1.02056772880372e-07	0.461144775214489	1.02056772880372e-07	0	0	0	0	0	0
APLN||ELK3	ELK3	APLN	0.125273113887495	0.170967870778274	0.125273113887495	0.170967870778274	0.125273113887495	0.170967870778274	0.112803716318942	0.217987517970283	0.112803716318942	0.217987517970283	0.112803716318942	0.217987517970283	0	0	0	0	-1.08369757597641	0
APOE||ELK3	ELK3	APOE	0.32668938255838	0.000255030508214748	0.32668938255838	0.000255030508214748	0.32668938255838	0.000255030508214748	0.362829760198376	4.31426479004851e-05	0.362829760198376	4.31426479004851e-05	0.362829760198376	4.31426479004851e-05	0	0	0	0	0	0
APOLD1||ELK3	ELK3	APOLD1	0.400229232530458	5.40477515407805e-06	0.400229232530458	5.40477515407805e-06	0.400229232530458	5.40477515407805e-06	0.340678267496996	0.000131520386539336	0.340678267496996	0.000131520386539336	0.340678267496996	0.000131520386539336	0	0	0	0	0	0
ARHGEF15||ELK3	ELK3	ARHGEF15	0.598715629643501	4.07027859648349e-13	0.598715629643501	4.07027859648349e-13	0.598715629643501	4.07027859648349e-13	0.545439611435261	9.85598907523701e-11	0.545439611435261	9.85598907523701e-11	0.545439611435261	9.85598907523701e-11	0	0	0	0	0	0
ATP10A||ELK3	ELK3	ATP10A	0.315847527044109	0.000417063776601421	0.315847527044109	0.000417063776601421	0.315847527044109	0.000417063776601421	0.359530886151496	5.12018738165139e-05	0.359530886151496	5.12018738165139e-05	0.359530886151496	5.12018738165139e-05	0	0	0	0	0	0
BDKRB2||ELK3	ELK3	BDKRB2	0.340268881194979	0.000134154484576103	0.340268881194979	0.000134154484576103	0.340268881194979	0.000134154484576103	0.292252352341145	0.00114303958312632	0.292252352341145	0.00114303958312632	0.292252352341145	0.00114303958312632	0	0	0	0	0	0
BGN||ELK3	ELK3	BGN	0.464132884629279	8.22859729307475e-08	0.464132884629279	8.22859729307475e-08	0.464132884629279	8.22859729307475e-08	0.48706614779919	1.46926400286095e-08	0.48706614779919	1.46926400286095e-08	0.48706614779919	1.46926400286095e-08	0	0	0	0	0	0
BTNL9||ELK3	ELK3	BTNL9	0.186397978782971	0.0406510294134116	0.186397978782971	0.0406510294134116	0.186397978782971	0.0406510294134116	0.153279726865307	0.0932476252818423	0.153279726865307	0.0932476252818423	0.153279726865307	0.0932476252818423	0	0	0	0	0	0
C11orf24||ELK3	ELK3	C11orf24	0.223825103584152	0.0135902605365475	0.223825103584152	0.0135902605365475	0.223825103584152	0.0135902605365475	0.248537184725235	0.00598136605127276	0.248537184725235	0.00598136605127276	0.248537184725235	0.00598136605127276	0	0	0	0	0	0
C3orf36||ELK3	ELK3	C3orf36	0.326829993500646	0.000253378089436506	0.326829993500646	0.000253378089436506	0.326829993500646	0.000253378089436506	0.335598180444863	0.000167888453391981	0.335598180444863	0.000167888453391981	0.335598180444863	0.000167888453391981	0	0	0	0	0	0
CD99||ELK3	ELK3	CD99	0.394169756028576	7.70041411859453e-06	0.394169756028576	7.70041411859453e-06	0.394169756028576	7.70041411859453e-06	0.395890703311376	6.96880198724259e-06	0.395890703311376	6.96880198724259e-06	0.395890703311376	6.96880198724259e-06	0	0	0	0	0	0
CDH5||ELK3	ELK3	CDH5	0.578677026157788	3.60584524039946e-12	0.578677026157788	3.60584524039946e-12	0.578677026157788	3.60584524039946e-12	0.599669757399564	3.65481848118357e-13	0.599669757399564	3.65481848118357e-13	0.599669757399564	3.65481848118357e-13	0	0	0	0	0.386752984157274	0
CDK2AP1||ELK3	ELK3	CDK2AP1	0.182459808483511	0.0451695112769642	0.182459808483511	0.0451695112769642	0.182459808483511	0.0451695112769642	0.198756249239038	0.0288538336682226	0.198756249239038	0.0288538336682226	0.198756249239038	0.0288538336682226	0	0	0	0	0	0
CHST1||ELK3	ELK3	CHST1	0.22056954756585	0.0150530210635621	0.22056954756585	0.0150530210635621	0.22056954756585	0.0150530210635621	0.28522968796349	0.00151861268724733	0.28522968796349	0.00151861268724733	0.28522968796349	0.00151861268724733	0	0	0	0	0	0
CLDN5||ELK3	ELK3	CLDN5	0.360475845761355	4.87599432372838e-05	0.360475845761355	4.87599432372838e-05	0.360475845761355	4.87599432372838e-05	0.48177659757056	2.21094255341169e-08	0.48177659757056	2.21094255341169e-08	0.48177659757056	2.21094255341169e-08	0	0	0	0	0	0
COX4I2||ELK3	ELK3	COX4I2	0.431220817068819	7.90197894242675e-07	0.431220817068819	7.90197894242675e-07	0.431220817068819	7.90197894242675e-07	0.420816426072229	1.53956455298195e-06	0.420816426072229	1.53956455298195e-06	0.420816426072229	1.53956455298195e-06	0	0	0	0	0	0
DHH||ELK3	ELK3	DHH	0.342574824177128	0.000119933394686222	0.342574824177128	0.000119933394686222	0.342574824177128	0.000119933394686222	0.455206401626463	1.55618909037353e-07	0.455206401626463	1.55618909037353e-07	0.455206401626463	1.55618909037353e-07	0	0	0	0	0	0
DNAJB11||ELK3	ELK3	DNAJB11	0.118421469467265	0.195778716199679	0.118421469467265	0.195778716199679	0.118421469467265	0.195778716199679	0.126972352767022	0.165191211753377	0.126972352767022	0.165191211753377	0.126972352767022	0.165191211753377	0	0	0	0	0	-0.629613802319307
DPEP1||ELK3	ELK3	DPEP1	0.374703223536192	2.29288392120556e-05	0.374703223536192	2.29288392120556e-05	0.374703223536192	2.29288392120556e-05	0.384693027322538	1.32118935500898e-05	0.384693027322538	1.32118935500898e-05	0.384693027322538	1.32118935500898e-05	0	0	0	0	0	0
EFNB2||ELK3	ELK3	EFNB2	0.103298996841391	0.259525414447608	0.103298996841391	0.259525414447608	0.103298996841391	0.259525414447608	0.170624766081152	0.0613262401731802	0.170624766081152	0.0613262401731802	0.170624766081152	0.0613262401731802	0	0	0	0	0	0
EGFL7||ELK3	ELK3	EGFL7	0.318876942105361	0.000364182185831235	0.318876942105361	0.000364182185831235	0.318876942105361	0.000364182185831235	0.269121405240257	0.00283689780665577	0.269121405240257	0.00283689780665577	0.269121405240257	0.00283689780665577	0	0	0	0	0	0
EIF5B||ELK3	ELK3	EIF5B	0.187430262510301	0.0395312899039743	0.187430262510301	0.0395312899039743	0.187430262510301	0.0395312899039743	0.134537904358225	0.141222694573808	0.134537904358225	0.141222694573808	0.134537904358225	0.141222694573808	0	0	0	0	0	0
ESAM||ELK3	ELK3	ESAM	0.596612046726183	5.1542901316206e-13	0.596612046726183	5.1542901316206e-13	0.596612046726183	5.1542901316206e-13	0.577188834732774	4.21517783284432e-12	0.577188834732774	4.21517783284432e-12	0.577188834732774	4.21517783284432e-12	0	0	0	0	0	0
ESM1||ELK3	ELK3	ESM1	0.260280992911566	0.00393606930021888	0.260280992911566	0.00393606930021888	0.260280992911566	0.00393606930021888	0.235315635717345	0.00937150906474533	0.235315635717345	0.00937150906474533	0.235315635717345	0.00937150906474533	0	0	0	0	0	-1.97158207236762
EXOC3L2||ELK3	ELK3	EXOC3L2	0.350312312937212	8.18196662901616e-05	0.350312312937212	8.18196662901616e-05	0.350312312937212	8.18196662901616e-05	0.331949701511971	0.000199548628099895	0.331949701511971	0.000199548628099895	0.331949701511971	0.000199548628099895	0	0	0	0	0	0
F2RL3||ELK3	ELK3	F2RL3	0.20348454547947	0.0251838317756847	0.20348454547947	0.0251838317756847	0.20348454547947	0.0251838317756847	0.207944451501209	0.0220953734014082	0.207944451501209	0.0220953734014082	0.207944451501209	0.0220953734014082	0	0	0	0	0	0
FAM109B||ELK3	ELK3	FAM109B	0.387409416235777	1.13370610768514e-05	0.387409416235777	1.13370610768514e-05	0.387409416235777	1.13370610768514e-05	0.388023201660237	1.09496617517855e-05	0.388023201660237	1.09496617517855e-05	0.388023201660237	1.09496617517855e-05	0	0	0	0	0	0
FJX1||ELK3	ELK3	FJX1	0.243754869180503	0.00705499871415122	0.243754869180503	0.00705499871415122	0.243754869180503	0.00705499871415122	0.232552153016052	0.0102637989162513	0.232552153016052	0.0102637989162513	0.232552153016052	0.0102637989162513	0	0	0	0	0	0
FKBP10||ELK3	ELK3	FKBP10	0.374502301543489	2.31802135331508e-05	0.374502301543489	2.31802135331508e-05	0.374502301543489	2.31802135331508e-05	0.341341024329606	0.000127357818136203	0.341341024329606	0.000127357818136203	0.341341024329606	0.000127357818136203	0	0	0	0	0	0
FKBP11||ELK3	ELK3	FKBP11	0.387679977939377	1.11647267371914e-05	0.387679977939377	1.11647267371914e-05	0.387679977939377	1.11647267371914e-05	0.364759040227539	3.89968274464028e-05	0.364759040227539	3.89968274464028e-05	0.364759040227539	3.89968274464028e-05	0	0	0	0	0	0
FLT1||ELK3	ELK3	FLT1	0.451774009643754	1.97875019972421e-07	0.451774009643754	1.97875019972421e-07	0.451774009643754	1.97875019972421e-07	0.414016535867794	2.35260711121836e-06	0.414016535867794	2.35260711121836e-06	0.414016535867794	2.35260711121836e-06	0	0	0	0	0	0
FLT4||ELK3	ELK3	FLT4	0.306003981203458	0.000641656845120742	0.306003981203458	0.000641656845120742	0.306003981203458	0.000641656845120742	0.350612642364701	8.0597928036362e-05	0.350612642364701	8.0597928036362e-05	0.350612642364701	8.0597928036362e-05	0	0	0	0	0	0
FNDC1||ELK3	ELK3	FNDC1	0.541509162107926	1.42348328121623e-10	0.541509162107926	1.42348328121623e-10	0.541509162107926	1.42348328121623e-10	0.51142381499008	2.04088074939357e-09	0.51142381499008	2.04088074939357e-09	0.51142381499008	2.04088074939357e-09	0	0	0	0	0	0
GIPC3||ELK3	ELK3	GIPC3	0.245594176941932	0.00662336548833746	0.245594176941932	0.00662336548833746	0.245594176941932	0.00662336548833746	0.323594264946467	0.000294028667702722	0.323594264946467	0.000294028667702722	0.323594264946467	0.000294028667702722	0	0	0	0	0	0
GJC1||ELK3	ELK3	GJC1	0.392965548700104	8.25482876619626e-06	0.392965548700104	8.25482876619626e-06	0.392965548700104	8.25482876619626e-06	0.342292756538542	0.000121594321156461	0.342292756538542	0.000121594321156461	0.342292756538542	0.000121594321156461	0	0	0	0	0	0
GPR176||ELK3	ELK3	GPR176	0.18230431019485	0.0453561746913107	0.18230431019485	0.0453561746913107	0.18230431019485	0.0453561746913107	0.186693447321538	0.0403278496300101	0.186693447321538	0.0403278496300101	0.186693447321538	0.0403278496300101	0	0	0	0	0	0
GPR4||ELK3	ELK3	GPR4	0.323663110655528	0.000293104326778209	0.323663110655528	0.000293104326778209	0.323663110655528	0.000293104326778209	0.320869398812224	0.000332853170828326	0.320869398812224	0.000332853170828326	0.320869398812224	0.000332853170828326	0	0	0	0	0	0
GPRC5B||ELK3	ELK3	GPRC5B	0.381562604294488	1.57337756144511e-05	0.381562604294488	1.57337756144511e-05	0.381562604294488	1.57337756144511e-05	0.415550192642113	2.13976694081291e-06	0.415550192642113	2.13976694081291e-06	0.415550192642113	2.13976694081291e-06	0	0	0	0	0	0
GRAP||ELK3	ELK3	GRAP	0.497791127257715	6.27889603348992e-09	0.497791127257715	6.27889603348992e-09	0.497791127257715	6.27889603348992e-09	0.546382918191172	9.01727888906782e-11	0.546382918191172	9.01727888906782e-11	0.546382918191172	9.01727888906782e-11	0	0	0	0	0	0
HHIPL1||ELK3	ELK3	HHIPL1	0.246739796512516	0.00636652282028743	0.246739796512516	0.00636652282028743	0.246739796512516	0.00636652282028743	0.291704630517178	0.00116895268756952	0.291704630517178	0.00116895268756952	0.291704630517178	0.00116895268756952	0	0	0	0	0	0
HIGD1B||ELK3	ELK3	HIGD1B	0.403472312754639	4.45911926791353e-06	0.403472312754639	4.45911926791353e-06	0.403472312754639	4.45911926791353e-06	0.312215907168213	0.000489756079271731	0.312215907168213	0.000489756079271731	0.312215907168213	0.000489756079271731	0	0	0	0	0	0
HSPA12B||ELK3	ELK3	HSPA12B	0.533101022543164	3.07645503025201e-10	0.533101022543164	3.07645503025201e-10	0.533101022543164	3.07645503025201e-10	0.476596847292039	3.27706082167386e-08	0.476596847292039	3.27706082167386e-08	0.476596847292039	3.27706082167386e-08	0	0	0	0	0	0
HTRA3||ELK3	ELK3	HTRA3	0.358774170456993	5.32393581130028e-05	0.358774170456993	5.32393581130028e-05	0.358774170456993	5.32393581130028e-05	0.368180301693048	3.25482680563732e-05	0.368180301693048	3.25482680563732e-05	0.368180301693048	3.25482680563732e-05	0	0	0	0	0	0
HYAL2||ELK3	ELK3	HYAL2	0.443625618552544	3.46363597808219e-07	0.443625618552544	3.46363597808219e-07	0.443625618552544	3.46363597808219e-07	0.468626899744951	5.92912001936538e-08	0.468626899744951	5.92912001936538e-08	0.468626899744951	5.92912001936538e-08	0	0	0	0	0	0
KANK3||ELK3	ELK3	KANK3	0.430038908455862	8.53353487069022e-07	0.430038908455862	8.53353487069022e-07	0.430038908455862	8.53353487069022e-07	0.419814556078336	1.63977199672134e-06	0.419814556078336	1.63977199672134e-06	0.419814556078336	1.63977199672134e-06	0	0	0	0	0	0
KDELC1||ELK3	ELK3	KDELC1	0.363710042180871	4.12022899069587e-05	0.363710042180871	4.12022899069587e-05	0.363710042180871	4.12022899069587e-05	0.32614759303997	0.000261491185212832	0.32614759303997	0.000261491185212832	0.32614759303997	0.000261491185212832	0	0	0	0	0	0
KLHL4||ELK3	ELK3	KLHL4	0.414645092640256	2.26305695104787e-06	0.414645092640256	2.26305695104787e-06	0.414645092640256	2.26305695104787e-06	0.475772730589014	3.48671445220748e-08	0.475772730589014	3.48671445220748e-08	0.475772730589014	3.48671445220748e-08	0	0	0	0	0	0
KRBOX1||ELK3	ELK3	KRBOX1	0.231844909853143	0.0105038254338457	0.231844909853143	0.0105038254338457	0.231844909853143	0.0105038254338457	0.270282079422759	0.0027153206452376	0.270282079422759	0.0027153206452376	0.270282079422759	0.0027153206452376	0	0	0	0	0	0
LAMP5||ELK3	ELK3	LAMP5	0.328963866152146	0.000229487718524815	0.328963866152146	0.000229487718524815	0.328963866152146	0.000229487718524815	0.415038037111425	2.20872613087546e-06	0.415038037111425	2.20872613087546e-06	0.415038037111425	2.20872613087546e-06	0	0	0	0	0	0
LIMK1||ELK3	ELK3	LIMK1	0.270969898708838	0.00264551133569813	0.270969898708838	0.00264551133569813	0.270969898708838	0.00264551133569813	0.27326659565344	0.00242398768332045	0.27326659565344	0.00242398768332045	0.27326659565344	0.00242398768332045	0	0	0	0	0	0
LINGO1||ELK3	ELK3	LINGO1	0.211412349475373	0.0199241842252899	0.211412349475373	0.0199241842252899	0.211412349475373	0.0199241842252899	0.228413492234519	0.0117397140566568	0.228413492234519	0.0117397140566568	0.228413492234519	0.0117397140566568	0	0	0	0	0	0
LOX||ELK3	ELK3	LOX	0.451846011275165	1.96885702215595e-07	0.451846011275165	1.96885702215595e-07	0.451846011275165	1.96885702215595e-07	0.442385465288172	3.76691356021233e-07	0.442385465288172	3.76691356021233e-07	0.442385465288172	3.76691356021233e-07	0	0	0	0	0	0
LRRC32||ELK3	ELK3	LRRC32	0.394728756438094	7.45517223613e-06	0.394728756438094	7.45517223613e-06	0.394728756438094	7.45517223613e-06	0.395169990262644	7.26682281565887e-06	0.395169990262644	7.26682281565887e-06	0.395169990262644	7.26682281565887e-06	0	0	0	0	0	0
LZTS1||ELK3	ELK3	LZTS1	0.233337659190139	0.0100028731883325	0.233337659190139	0.0100028731883325	0.233337659190139	0.0100028731883325	0.271585974706711	0.00258436300817547	0.271585974706711	0.00258436300817547	0.271585974706711	0.00258436300817547	0	0	0	0	0	0
MAGEH1||ELK3	ELK3	MAGEH1	0.204086911273746	0.0247462645159188	0.204086911273746	0.0247462645159188	0.204086911273746	0.0247462645159188	0.277172523234795	0.00208544116010382	0.277172523234795	0.00208544116010382	0.277172523234795	0.00208544116010382	0	0	0	0	0	0
MCAM||ELK3	ELK3	MCAM	0.533770268855647	2.89565130088745e-10	0.533770268855647	2.89565130088745e-10	0.533770268855647	2.89565130088745e-10	0.491958196515274	1.00060202778198e-08	0.491958196515274	1.00060202778198e-08	0.491958196515274	1.00060202778198e-08	0	0	0	0	0	0
MMP11||ELK3	ELK3	MMP11	0.469489754957907	5.56451299664714e-08	0.469489754957907	5.56451299664714e-08	0.469489754957907	5.56451299664714e-08	0.51254159786686	1.85712091551524e-09	0.51254159786686	1.85712091551524e-09	0.51254159786686	1.85712091551524e-09	0	0	0	0	0	0
NAGA||ELK3	ELK3	NAGA	0.277178369255658	0.00208496828789809	0.277178369255658	0.00208496828789809	0.277178369255658	0.00208496828789809	0.237548541593267	0.00870118342901333	0.237548541593267	0.00870118342901333	0.237548541593267	0.00870118342901333	0	0	0	0	0	0
NAP1L3||ELK3	ELK3	NAP1L3	0.357025955252036	5.82401007941136e-05	0.357025955252036	5.82401007941136e-05	0.357025955252036	5.82401007941136e-05	0.428850622212338	9.21669206973976e-07	0.428850622212338	9.21669206973976e-07	0.428850622212338	9.21669206973976e-07	0	0	0	0	0	0
NES||ELK3	ELK3	NES	0.543979877671144	1.13040645516271e-10	0.543979877671144	1.13040645516271e-10	0.543979877671144	1.13040645516271e-10	0.513248633308955	1.74921848500698e-09	0.513248633308955	1.74921848500698e-09	0.513248633308955	1.74921848500698e-09	0	0	0	0	0	1.04870939072505
NOVA2||ELK3	ELK3	NOVA2	0.262027280989077	0.0036926772911044	0.262027280989077	0.0036926772911044	0.262027280989077	0.0036926772911044	0.26998172664144	0.00274632245215559	0.26998172664144	0.00274632245215559	0.26998172664144	0.00274632245215559	0	0	0	0	0	0
OAF||ELK3	ELK3	OAF	0.319118740849609	0.00036024013331194	0.319118740849609	0.00036024013331194	0.319118740849609	0.00036024013331194	0.33780433280688	0.000151077494655613	0.33780433280688	0.000151077494655613	0.33780433280688	0.000151077494655613	0	0	0	0	0	0
PCDH12||ELK3	ELK3	PCDH12	0.600085989572331	3.48673764295845e-13	0.600085989572331	3.48673764295845e-13	0.600085989572331	3.48673764295845e-13	0.548882596416889	7.11444044878265e-11	0.548882596416889	7.11444044878265e-11	0.548882596416889	7.11444044878265e-11	0	0	0	0	0	0
PCDH17||ELK3	ELK3	PCDH17	0.466573757621663	6.89082671500837e-08	0.466573757621663	6.89082671500837e-08	0.466573757621663	6.89082671500837e-08	0.52118629715986	8.8486244430709e-10	0.52118629715986	8.8486244430709e-10	0.52118629715986	8.8486244430709e-10	0	0	0	0	0	0
PDGFB||ELK3	ELK3	PDGFB	0.454166891273749	1.67409219930327e-07	0.454166891273749	1.67409219930327e-07	0.454166891273749	1.67409219930327e-07	0.46076646508418	1.04861955410701e-07	0.46076646508418	1.04861955410701e-07	0.46076646508418	1.04861955410701e-07	0	0	0	0	0	0
PLOD1||ELK3	ELK3	PLOD1	0.22461618014727	0.0132541323197473	0.22461618014727	0.0132541323197473	0.22461618014727	0.0132541323197473	0.18896037583456	0.0379191766795231	0.18896037583456	0.0379191766795231	0.18896037583456	0.0379191766795231	0	0	0	0	0	0
PLVAP||ELK3	ELK3	PLVAP	0.495953549880595	7.27861548268339e-09	0.495953549880595	7.27861548268339e-09	0.495953549880595	7.27861548268339e-09	0.526009524522219	5.79799657229603e-10	0.526009524522219	5.79799657229603e-10	0.526009524522219	5.79799657229603e-10	0	0	0	0	0	0
PLXDC1||ELK3	ELK3	PLXDC1	0.407768400624654	3.44542715636956e-06	0.407768400624654	3.44542715636956e-06	0.407768400624654	3.44542715636956e-06	0.372030361947412	2.64924015276492e-05	0.372030361947412	2.64924015276492e-05	0.372030361947412	2.64924015276492e-05	0	0	0	0	0	0
PPIB||ELK3	ELK3	PPIB	0.326841671686332	0.000253241297595336	0.326841671686332	0.000253241297595336	0.326841671686332	0.000253241297595336	0.290842484098998	0.00121082887422929	0.290842484098998	0.00121082887422929	0.290842484098998	0.00121082887422929	0	0	0	0	0	0
PRND||ELK3	ELK3	PRND	0.474339066376503	3.88239195273113e-08	0.474339066376503	3.88239195273113e-08	0.474339066376503	3.88239195273113e-08	0.439040706144682	4.71612375081526e-07	0.439040706144682	4.71612375081526e-07	0.439040706144682	4.71612375081526e-07	0	0	0	0	0	0
PROCR||ELK3	ELK3	PROCR	0.42292091707931	1.34767506560111e-06	0.42292091707931	1.34767506560111e-06	0.42292091707931	1.34767506560111e-06	0.381045122919967	1.61919766797852e-05	0.381045122919967	1.61919766797852e-05	0.381045122919967	1.61919766797852e-05	0	0	0	0	0	0
PSMC5||ELK3	ELK3	PSMC5	0.156487761929361	0.0865150318230358	0.156487761929361	0.0865150318230358	0.156487761929361	0.0865150318230358	0.156448253090114	0.0865955239810031	0.156448253090114	0.0865955239810031	0.156448253090114	0.0865955239810031	0	0	0	0	0	0
RASIP1||ELK3	ELK3	RASIP1	0.498056520705812	6.14589034632363e-09	0.498056520705812	6.14589034632363e-09	0.498056520705812	6.14589034632363e-09	0.461099961895746	1.02385282496259e-07	0.461099961895746	1.02385282496259e-07	0.461099961895746	1.02385282496259e-07	0	0	0	0	0	0
RGS3||ELK3	ELK3	RGS3	0.342190693424987	0.000122200566053215	0.342190693424987	0.000122200566053215	0.342190693424987	0.000122200566053215	0.2628989591413	0.00357631476312004	0.2628989591413	0.00357631476312004	0.2628989591413	0.00357631476312004	0	0	0	0	0	0
RGS5||ELK3	ELK3	RGS5	0.499639861658025	5.40685652838853e-09	0.499639861658025	5.40685652838853e-09	0.499639861658025	5.40685652838853e-09	0.50004657252325	5.2312672898944e-09	0.50004657252325	5.2312672898944e-09	0.50004657252325	5.2312672898944e-09	0	0	0	0	0	0
SCN4B||ELK3	ELK3	SCN4B	0.37632615271186	2.09902614707522e-05	0.37632615271186	2.09902614707522e-05	0.37632615271186	2.09902614707522e-05	0.385608196791272	1.2549847348443e-05	0.385608196791272	1.2549847348443e-05	0.385608196791272	1.2549847348443e-05	0	0	0	0	0	0
SEMA6B||ELK3	ELK3	SEMA6B	0.279636911872083	0.00189449496260502	0.279636911872083	0.00189449496260502	0.279636911872083	0.00189449496260502	0.304659807782307	0.000679759322740945	0.304659807782307	0.000679759322740945	0.304659807782307	0.000679759322740945	0	0	0	0	0	0
SPRY4||ELK3	ELK3	SPRY4	0.249632687938364	0.00575691285802985	0.249632687938364	0.00575691285802985	0.249632687938364	0.00575691285802985	0.292316707200615	0.00114002957669142	0.292316707200615	0.00114002957669142	0.292316707200615	0.00114002957669142	0	0	0	0	0	0
TBXA2R||ELK3	ELK3	TBXA2R	0.342034603167076	0.000123133170343689	0.342034603167076	0.000123133170343689	0.342034603167076	0.000123133170343689	0.311020261621223	0.000516131376757975	0.311020261621223	0.000516131376757975	0.311020261621223	0.000516131376757975	0	0	0	0	0	0
TGFB3||ELK3	ELK3	TGFB3	0.438185067771427	4.99327421956598e-07	0.438185067771427	4.99327421956598e-07	0.438185067771427	4.99327421956598e-07	0.442306812972175	3.78697741574177e-07	0.442306812972175	3.78697741574177e-07	0.442306812972175	3.78697741574177e-07	0	0	0	0	0	0
THY1||ELK3	ELK3	THY1	0.525070883270863	6.29844717838491e-10	0.525070883270863	6.29844717838491e-10	0.525070883270863	6.29844717838491e-10	0.532059782379357	3.37957223641783e-10	0.532059782379357	3.37957223641783e-10	0.532059782379357	3.37957223641783e-10	0	0	0	0	0	0
TMEM185A||ELK3	ELK3	TMEM185A	0.234500285146307	0.00962738418889679	0.234500285146307	0.00962738418889679	0.234500285146307	0.00962738418889679	0.246047673483566	0.00652061380648489	0.246047673483566	0.00652061380648489	0.246047673483566	0.00652061380648489	0	0	0	0	0	0
TMEM204||ELK3	ELK3	TMEM204	0.496802288157888	6.7992208200597e-09	0.496802288157888	6.7992208200597e-09	0.496802288157888	6.7992208200597e-09	0.536166523004429	2.32857237516239e-10	0.536166523004429	2.32857237516239e-10	0.536166523004429	2.32857237516239e-10	0	0	0	0	0	0
TMEM233||ELK3	ELK3	TMEM233	0.476461842438234	3.31055859710218e-08	0.476461842438234	3.31055859710218e-08	0.476461842438234	3.31055859710218e-08	0.403697349774973	4.39967395103938e-06	0.403697349774973	4.39967395103938e-06	0.403697349774973	4.39967395103938e-06	0	0	0	0	0	0
TNFAIP8L1||ELK3	ELK3	TNFAIP8L1	0.328787133736627	0.000231384121118632	0.328787133736627	0.000231384121118632	0.328787133736627	0.000231384121118632	0.391978011002947	8.73738256323884e-06	0.391978011002947	8.73738256323884e-06	0.391978011002947	8.73738256323884e-06	0	0	0	0	0.356496497064547	0
TPPP3||ELK3	ELK3	TPPP3	0.206075109379792	0.0233478548636122	0.206075109379792	0.0233478548636122	0.206075109379792	0.0233478548636122	0.219040231949718	0.0157861809887219	0.219040231949718	0.0157861809887219	0.219040231949718	0.0157861809887219	0	0	0	0	0	0
USHBP1||ELK3	ELK3	USHBP1	0.39315217426042	8.1665080645776e-06	0.39315217426042	8.1665080645776e-06	0.39315217426042	8.1665080645776e-06	0.415476379993023	2.14957797982078e-06	0.415476379993023	2.14957797982078e-06	0.415476379993023	2.14957797982078e-06	0	0	0	0	0	0
VASH1||ELK3	ELK3	VASH1	0.526507294337907	5.5483752928221e-10	0.526507294337907	5.5483752928221e-10	0.526507294337907	5.5483752928221e-10	0.470581261833713	5.13394282740919e-08	0.470581261833713	5.13394282740919e-08	0.470581261833713	5.13394282740919e-08	0	0	0	0	0	0
WIPI1||ELK3	ELK3	WIPI1	0.373536303382653	2.44253415381924e-05	0.373536303382653	2.44253415381924e-05	0.373536303382653	2.44253415381924e-05	0.389659832609056	9.97677031658094e-06	0.389659832609056	9.97677031658094e-06	0.389659832609056	9.97677031658094e-06	0	0	0	0	0	0
